FIPS Code,Social Vulnerability Index (SVI),SVI Category,Percent adults fully vaccinated against COVID-19,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Percent non-Hispanic Other
37149,0.38,Low Vulnerability,0.177,0.0586,0.0031,0.0066,0.0484,0.0,0.8565,0.026799999999999935
37151,0.7,High Vulnerability,0.143,0.1143,0.0039,0.0121,0.057,0.0001,0.7902,0.022399999999999975
37153,0.98,Very High Vulnerability,0.209,0.0648,0.0239,0.0094,0.3179,0.0,0.5706,0.013399999999999967
37155,0.99,Very High Vulnerability,0.142,0.0888,0.3959,0.0059,0.2366,0.0003,0.2514,0.02110000000000012
37157,0.79,High Vulnerability,0.17,0.061,0.0032,0.0055,0.1822,0.0002,0.7235,0.024399999999999977
37159,0.81,Very High Vulnerability,0.169,0.0882,0.0029,0.0087,0.157,0.0001,0.7204,0.022699999999999942
37161,0.76,High Vulnerability,0.138,0.0442,0.0045,0.0042,0.0952,0.0002,0.8329,0.01880000000000004
37163,0.97,Very High Vulnerability,0.187,0.1963,0.0159,0.0056,0.2508,0.0,0.5099,0.021499999999999964
37165,0.99,Very High Vulnerability,0.183,0.03,0.1181,0.0081,0.3885,0.0,0.4319,0.023400000000000087
37167,0.63,High Vulnerability,0.114,0.0421,0.0012,0.0179,0.1119,0.0,0.8082,0.01869999999999994
37169,0.31,Low Vulnerability,0.152,0.0306,0.0042,0.0036,0.0417,0.0,0.9109,0.008999999999999897
37171,0.73,High Vulnerability,0.212,0.106,0.0032,0.0057,0.0359,0.0019,0.8387,0.008599999999999941
37173,0.78,High Vulnerability,0.251,0.0531,0.2797,0.0038,0.0047,0.0,0.617,0.04170000000000007
37175,0.4,Low Vulnerability,0.253,0.0333,0.0026,0.0014,0.0462,0.0005,0.9039,0.0121
37177,0.88,Very High Vulnerability,0.197,0.0694,0.009,0.0044,0.3687,0.0,0.5311,0.01739999999999997
37179,0.19,Very Low Vulnerability,0.178,0.1114,0.0021,0.0298,0.1124,0.0004,0.7214,0.022499999999999964
37181,0.98,Very High Vulnerability,0.192,0.0779,0.003,0.0072,0.4969,0.0006,0.3961,0.018299999999999983
37183,0.28,Low Vulnerability,0.215,0.1014,0.0025,0.0693,0.1986,0.0004,0.6003,0.02750000000000008
37185,0.89,Very High Vulnerability,0.144,0.0377,0.0507,0.005,0.5008,0.0017,0.3834,0.02069999999999994
37187,0.88,Very High Vulnerability,0.198,0.0522,0.0018,0.0022,0.4746,0.0,0.4437,0.025499999999999967
37189,0.41,Moderate Vulnerability,0.218,0.0366,0.0065,0.011,0.0174,0.001,0.9168,0.010700000000000043
37191,0.95,Very High Vulnerability,0.184,0.1175,0.003,0.012,0.3035,0.0004,0.5342,0.02939999999999998
37193,0.69,High Vulnerability,0.167,0.0654,0.0032,0.0058,0.0385,0.0027,0.8725,0.01189999999999991
37195,0.94,Very High Vulnerability,0.186,0.1035,0.0032,0.0083,0.3906,0.0,0.4697,0.024699999999999944
37197,0.64,High Vulnerability,0.199,0.1107,0.0013,0.0006,0.0331,0.0007,0.8428,0.010800000000000032
37199,0.57,Moderate Vulnerability,0.192,0.0516,0.0041,0.0028,0.0067,0.0002,0.9249,0.009699999999999931
38001,0.03,Very Low Vulnerability,0.332,0.0169,0.0104,0.0251,0.0208,0.0,0.923,0.0037999999999999146
38003,0.12,Very Low Vulnerability,0.295,0.0205,0.012,0.0102,0.0223,0.0007,0.9252,0.009099999999999997
38005,0.84,Very High Vulnerability,0.244,0.0093,0.5487,0.0006,0.0004,0.0006,0.4049,0.03550000000000009
38007,0.03,Very Low Vulnerability,0.102,0.0293,0.0,0.0,0.0,0.0,0.9707,0.0
38009,0.07,Very Low Vulnerability,0.307,0.0231,0.0412,0.0011,0.006,0.0,0.9134,0.015199999999999991
38011,0.18,Very Low Vulnerability,0.206,0.0546,0.0083,0.0,0.0003,0.001,0.9266,0.009199999999999986
38013,0.01,Very Low Vulnerability,0.224,0.0115,0.0069,0.005,0.0023,0.0,0.9578,0.01649999999999996
38015,0.17,Very Low Vulnerability,0.24,0.025,0.039,0.0077,0.022,0.0009,0.8891,0.01629999999999998
38017,0.14,Very Low Vulnerability,0.269,0.0269,0.0086,0.0285,0.0555,0.0002,0.8544,0.025899999999999923
38019,0.02,Very Low Vulnerability,0.394,0.0179,0.0145,0.0,0.0005,0.0,0.9487,0.018399999999999972
38021,0.12,Very Low Vulnerability,0.314,0.0338,0.0128,0.0016,0.0132,0.0,0.9326,0.006000000000000005
38023,0.03,Very Low Vulnerability,0.206,0.0428,0.0124,0.0124,0.0317,0.0,0.8916,0.009100000000000108
38025,0.22,Low Vulnerability,0.121,0.0253,0.0965,0.008,0.0171,0.002,0.8346,0.01649999999999996
38027,0.29,Low Vulnerability,0.388,0.0126,0.053,0.0,0.0,0.0,0.8987,0.035699999999999954
38029,0.1,Very Low Vulnerability,0.219,0.0157,0.0009,0.0109,0.0,0.0,0.955,0.01750000000000007
38031,0.02,Very Low Vulnerability,0.305,0.0107,0.0141,0.0003,0.0,0.0034,0.9521,0.019400000000000084
38033,0.09,Very Low Vulnerability,0.175,0.0314,0.019,0.0,0.0,0.0,0.9019,0.047699999999999965
38035,0.3,Low Vulnerability,0.262,0.0429,0.0242,0.0278,0.0369,0.0058,0.8371,0.0253000000000001
38037,0.07,Very Low Vulnerability,0.106,0.0106,0.0076,0.0119,0.0008,0.0004,0.9562,0.012499999999999956
38039,0.07,Very Low Vulnerability,0.361,0.0083,0.0178,0.0,0.0,0.0,0.9531,0.02080000000000004
38041,0.06,Very Low Vulnerability,0.235,0.031,0.0279,0.0,0.0039,0.0004,0.9097,0.027100000000000013
38043,0.03,Very Low Vulnerability,0.171,0.0361,0.015,0.0024,0.002,0.0,0.9412,0.0032999999999999696
38045,0.04,Very Low Vulnerability,0.279,0.0194,0.0024,0.0019,0.0061,0.0,0.96,0.010199999999999987
38047,0.04,Very Low Vulnerability,0.198,0.0085,0.0021,0.0011,0.0,0.0,0.9706,0.017699999999999938
38049,0.03,Very Low Vulnerability,0.24,0.0216,0.0111,0.0039,0.0036,0.0,0.9524,0.007399999999999962
38051,0.11,Very Low Vulnerability,0.269,0.0277,0.0062,0.005,0.0054,0.0,0.9492,0.00649999999999995
38053,0.39,Low Vulnerability,0.097,0.0835,0.1036,0.004,0.016,0.0,0.7749,0.018000000000000016
38055,0.08,Very Low Vulnerability,0.266,0.0247,0.0638,0.0008,0.0066,0.0016,0.8911,0.011399999999999966
38057,0.1,Very Low Vulnerability,0.2,0.0294,0.0292,0.0045,0.0086,0.0,0.9143,0.014000000000000012
38059,0.1,Very Low Vulnerability,0.217,0.0347,0.0311,0.0065,0.0099,0.0,0.8979,0.019899999999999918
38061,0.38,Low Vulnerability,0.23,0.0812,0.2714,0.0047,0.0141,0.0,0.6064,0.022199999999999998
38063,0.04,Very Low Vulnerability,0.475,0.0349,0.0031,0.0003,0.0,0.0,0.953,0.008700000000000041
38065,0.21,Low Vulnerability,0.155,0.0282,0.0043,0.0174,0.0,0.0054,0.9023,0.04239999999999999
38067,0.04,Very Low Vulnerability,0.303,0.0347,0.0284,0.0053,0.0033,0.0,0.9089,0.019399999999999973
38069,0.19,Very Low Vulnerability,0.324,0.0044,0.0373,0.0029,0.0061,0.0,0.9348,0.014500000000000068
38071,0.35,Low Vulnerability,0.396,0.0294,0.0995,0.0085,0.001,0.0,0.8303,0.031299999999999883
38073,0.09,Very Low Vulnerability,0.343,0.0156,0.0056,0.0107,0.0081,0.0,0.9422,0.017799999999999927
38075,0.03,Very Low Vulnerability,0.205,0.0749,0.0012,0.002,0.0025,0.0,0.9066,0.012800000000000034
38077,0.12,Very Low Vulnerability,0.256,0.0315,0.0178,0.0038,0.0069,0.0,0.9127,0.027300000000000102
38079,0.91,Very High Vulnerability,0.501,0.0055,0.7804,0.0014,0.0064,0.0,0.1814,0.024900000000000144
38081,0.02,Very Low Vulnerability,0.312,0.031,0.0036,0.0028,0.0238,0.0,0.9194,0.019399999999999973
38083,0.07,Very Low Vulnerability,0.242,0.0,0.0071,0.0,0.0,0.0,0.9886,0.0042999999999999705
38085,0.88,Very High Vulnerability,0.239,0.0464,0.8061,0.0,0.0016,0.0007,0.1262,0.018999999999999906
38087,0.01,Very Low Vulnerability,0.067,0.0,0.0067,0.0,0.0175,0.0,0.9636,0.012199999999999989
38089,0.21,Low Vulnerability,0.178,0.0544,0.0119,0.0125,0.0196,0.0033,0.8734,0.024900000000000033
38091,0.0,Very Low Vulnerability,0.27,0.0172,0.0,0.0,0.0075,0.0,0.9753,0.0
38093,0.24,Low Vulnerability,0.303,0.025,0.016,0.0048,0.0145,0.0002,0.9215,0.018000000000000016
38095,0.19,Very Low Vulnerability,0.34,0.0396,0.0396,0.0018,0.0076,0.0,0.8858,0.025599999999999956
38097,0.09,Very Low Vulnerability,0.252,0.0361,0.0097,0.0037,0.0105,0.0031,0.9202,0.016699999999999937
38099,0.37,Low Vulnerability,0.265,0.1153,0.0195,0.0047,0.0041,0.0,0.8431,0.01330000000000009
38101,0.17,Very Low Vulnerability,0.246,0.0615,0.0205,0.0169,0.0376,0.0012,0.8277,0.034599999999999964
38103,0.06,Very Low Vulnerability,0.265,0.0252,0.0023,0.0023,0.0,0.0,0.9628,0.007399999999999962
38105,0.25,Low Vulnerability,0.123,0.0769,0.0304,0.0097,0.0444,0.0013,0.7954,0.04190000000000005
39001,0.77,High Vulnerability,0.152,0.0102,0.0002,0.0003,0.0036,0.0,0.9808,0.0049000000000000155
39003,0.58,Moderate Vulnerability,0.208,0.0312,0.0019,0.0082,0.1184,0.0,0.8071,0.033199999999999896
39005,0.43,Moderate Vulnerability,0.158,0.0138,0.0003,0.0066,0.0074,0.0,0.956,0.015900000000000025
39007,0.79,High Vulnerability,0.199,0.0423,0.0015,0.0054,0.0337,0.0001,0.895,0.02200000000000002
39009,0.73,High Vulnerability,0.175,0.0192,0.0021,0.0262,0.0289,0.0006,0.8961,0.026900000000000035
39011,0.05,Very Low Vulnerability,0.205,0.0168,0.0021,0.0036,0.0064,0.0001,0.9564,0.014599999999999946
39013,0.36,Low Vulnerability,0.182,0.0099,0.002,0.0049,0.0388,0.0001,0.9269,0.017400000000000082
39015,0.4,Moderate Vulnerability,0.159,0.0105,0.0012,0.0028,0.0081,0.0,0.964,0.013400000000000079
39017,0.36,Low Vulnerability,0.179,0.0471,0.0013,0.0328,0.0798,0.0009,0.8101,0.027999999999999914
39019,0.15,Very Low Vulnerability,0.194,0.0131,0.0003,0.0003,0.0026,0.0,0.9801,0.0036000000000000476
39021,0.3,Low Vulnerability,0.176,0.0159,0.0035,0.0048,0.0183,0.0002,0.9329,0.02440000000000009
39023,0.73,High Vulnerability,0.247,0.0343,0.0016,0.0061,0.0804,0.0003,0.8406,0.036699999999999955
39025,0.1,Very Low Vulnerability,0.204,0.0194,0.0012,0.0125,0.0141,0.0002,0.9352,0.01739999999999997
39027,0.44,Moderate Vulnerability,0.199,0.0161,0.0001,0.0048,0.0204,0.0002,0.9335,0.024900000000000033
39029,0.49,Moderate Vulnerability,0.206,0.0178,0.0013,0.0014,0.0199,0.0001,0.9392,0.020299999999999985
39031,0.62,High Vulnerability,0.207,0.0106,0.0023,0.0029,0.0115,0.0,0.9587,0.014000000000000012
39033,0.32,Low Vulnerability,0.228,0.0167,0.0008,0.0053,0.0099,0.0004,0.9526,0.01429999999999998
39035,0.68,High Vulnerability,0.203,0.0593,0.0013,0.0301,0.2924,0.0002,0.5892,0.02750000000000008
39037,0.13,Very Low Vulnerability,0.18,0.0157,0.0029,0.005,0.0075,0.0,0.9608,0.008099999999999996
39039,0.22,Low Vulnerability,0.238,0.0997,0.0038,0.0032,0.0142,0.0003,0.864,0.014800000000000035
39041,0.02,Very Low Vulnerability,0.257,0.0261,0.0011,0.0632,0.033,0.0001,0.8504,0.0260999999999999
39043,0.29,Low Vulnerability,0.251,0.0439,0.0034,0.0059,0.0863,0.0001,0.8313,0.029099999999999904
39045,0.24,Low Vulnerability,0.2,0.022,0.0005,0.0159,0.0724,0.0005,0.8603,0.02839999999999998
39047,0.5,Moderate Vulnerability,0.201,0.0215,0.0003,0.0099,0.0231,0.0004,0.9244,0.020399999999999974
39049,0.51,Moderate Vulnerability,0.194,0.0552,0.0015,0.0523,0.223,0.0003,0.6301,0.03759999999999997
39051,0.18,Very Low Vulnerability,0.252,0.0873,0.003,0.0043,0.0039,0.0004,0.89,0.011099999999999999
39053,0.66,High Vulnerability,0.231,0.0136,0.0043,0.0077,0.0218,0.0013,0.9314,0.01990000000000003
39055,0.09,Very Low Vulnerability,0.23,0.0152,0.0012,0.0066,0.0135,0.0,0.9555,0.008000000000000007
39057,0.21,Low Vulnerability,0.251,0.0284,0.0012,0.0293,0.0672,0.0006,0.8381,0.03520000000000012
39059,0.67,High Vulnerability,0.222,0.0118,0.0028,0.0044,0.0109,0.0,0.942,0.028100000000000014
39061,0.54,Moderate Vulnerability,0.228,0.033,0.0009,0.0264,0.2539,0.0006,0.6521,0.03309999999999991
39063,0.21,Low Vulnerability,0.196,0.0547,0.0007,0.0193,0.0155,0.0,0.8902,0.019600000000000062
39065,0.47,Moderate Vulnerability,0.183,0.0174,0.0001,0.0079,0.0073,0.0,0.9491,0.018199999999999994
39067,0.52,Moderate Vulnerability,0.189,0.0039,0.0008,0.0049,0.0285,0.0,0.9485,0.013399999999999967
39069,0.16,Very Low Vulnerability,0.279,0.0768,0.0008,0.0031,0.0086,0.0001,0.898,0.012599999999999945
39071,0.69,High Vulnerability,0.153,0.0111,0.0025,0.004,0.0142,0.0,0.951,0.017199999999999993
39073,0.47,Moderate Vulnerability,0.201,0.01,0.0004,0.0022,0.0077,0.0,0.9631,0.01660000000000006
39075,0.44,Moderate Vulnerability,0.113,0.0096,0.0004,0.0026,0.0014,0.0,0.9785,0.007499999999999951
39077,0.43,Moderate Vulnerability,0.186,0.0656,0.0016,0.0022,0.0121,0.0002,0.9013,0.017000000000000015
39079,0.77,High Vulnerability,0.196,0.0107,0.0004,0.0014,0.0062,0.0007,0.9599,0.02070000000000005
39081,0.55,Moderate Vulnerability,0.208,0.0146,0.001,0.0047,0.0539,0.0,0.9033,0.022499999999999964
39083,0.29,Low Vulnerability,0.194,0.015,0.001,0.0046,0.0087,0.0002,0.9537,0.016800000000000037
39085,0.13,Very Low Vulnerability,0.215,0.0438,0.0009,0.0123,0.0414,0.0001,0.8823,0.019199999999999995
39087,0.56,Moderate Vulnerability,0.193,0.0098,0.0003,0.0052,0.0201,0.0002,0.9477,0.016700000000000048
39089,0.23,Low Vulnerability,0.215,0.0192,0.001,0.0123,0.0368,0.0001,0.9007,0.029900000000000038
39091,0.32,Low Vulnerability,0.172,0.0163,0.0014,0.0082,0.0166,0.0007,0.9336,0.0232
39093,0.51,Moderate Vulnerability,0.211,0.0995,0.0027,0.0116,0.0787,0.0002,0.7821,0.0252
39095,0.69,High Vulnerability,0.233,0.071,0.0016,0.0167,0.1879,0.0003,0.6863,0.03620000000000001
39097,0.34,Low Vulnerability,0.188,0.0204,0.001,0.007,0.0584,0.0001,0.8849,0.028200000000000003
39099,0.59,Moderate Vulnerability,0.233,0.06,0.0019,0.0086,0.1463,0.0,0.7595,0.023700000000000054
39101,0.64,High Vulnerability,0.206,0.0268,0.0013,0.0059,0.0536,0.0004,0.8834,0.02860000000000007
39103,0.01,Very Low Vulnerability,0.208,0.0211,0.0011,0.0111,0.0144,0.0,0.9383,0.014000000000000012
39105,0.68,High Vulnerability,0.209,0.0074,0.0006,0.0,0.0111,0.0,0.9665,0.014399999999999968
39107,0.05,Very Low Vulnerability,0.215,0.0193,0.0,0.0056,0.0082,0.0058,0.9538,0.007299999999999973
39109,0.12,Very Low Vulnerability,0.194,0.0168,0.0011,0.0125,0.0202,0.0001,0.9229,0.02639999999999998
39111,0.44,Moderate Vulnerability,0.219,0.012,0.0,0.0047,0.0038,0.0,0.9714,0.008099999999999996
39113,0.67,High Vulnerability,0.21,0.03,0.0018,0.0216,0.2028,0.0003,0.7072,0.0363
39115,0.57,Moderate Vulnerability,0.204,0.004,0.0007,0.002,0.0492,0.0,0.9211,0.02300000000000002
39117,0.19,Very Low Vulnerability,0.176,0.0148,0.0011,0.0011,0.0089,0.0,0.9593,0.014799999999999924
39119,0.6,Moderate Vulnerability,0.246,0.0112,0.0026,0.0045,0.0313,0.0004,0.914,0.03599999999999992
39121,0.43,Moderate Vulnerability,0.221,0.0086,0.0015,0.0008,0.056,0.0,0.9247,0.008400000000000074
39123,0.15,Very Low Vulnerability,0.257,0.0505,0.0027,0.0021,0.0122,0.0,0.9229,0.009599999999999942
39125,0.29,Low Vulnerability,0.217,0.0476,0.0015,0.0022,0.0078,0.0008,0.9251,0.014999999999999902
39127,0.55,Moderate Vulnerability,0.181,0.0086,0.0034,0.0013,0.0037,0.0015,0.9661,0.01540000000000008
39129,0.28,Low Vulnerability,0.187,0.0139,0.0028,0.0064,0.0331,0.0,0.9263,0.01749999999999996
39131,0.8,High Vulnerability,0.226,0.0045,0.0054,0.0008,0.0167,0.0,0.9518,0.02080000000000004
39133,0.25,Low Vulnerability,0.168,0.0185,0.0015,0.0179,0.0397,0.0001,0.8958,0.026499999999999968
39135,0.17,Very Low Vulnerability,0.195,0.009,0.0015,0.0044,0.0049,0.0001,0.9637,0.01639999999999997
39137,0.02,Very Low Vulnerability,0.271,0.062,0.0001,0.0016,0.0039,0.0,0.9201,0.012299999999999978
39139,0.62,High Vulnerability,0.186,0.0191,0.001,0.0079,0.088,0.0002,0.8548,0.029000000000000026
39141,0.73,High Vulnerability,0.211,0.0127,0.0001,0.0051,0.0511,0.0002,0.896,0.03479999999999994
39143,0.4,Low Vulnerability,0.221,0.0992,0.0025,0.0031,0.0295,0.0002,0.8439,0.021600000000000064
39145,0.83,Very High Vulnerability,0.241,0.0135,0.0033,0.0042,0.0276,0.0001,0.9329,0.018400000000000083
39147,0.38,Low Vulnerability,0.191,0.0512,0.001,0.0062,0.0282,0.0,0.8979,0.015499999999999958
39149,0.19,Very Low Vulnerability,0.162,0.0155,0.0025,0.0117,0.0252,0.0,0.9287,0.01640000000000008
39151,0.37,Low Vulnerability,0.199,0.0208,0.0011,0.0091,0.0742,0.0001,0.8638,0.030899999999999928
39153,0.33,Low Vulnerability,0.19,0.0214,0.0017,0.034,0.1438,0.0001,0.7697,0.02929999999999988
39155,0.46,Moderate Vulnerability,0.213,0.0182,0.0009,0.0052,0.081,0.0003,0.8712,0.0232
39157,0.34,Low Vulnerability,0.185,0.0283,0.0018,0.004,0.006,0.0,0.9448,0.015100000000000002
39159,0.08,Very Low Vulnerability,0.221,0.0173,0.0034,0.04,0.0256,0.0008,0.8953,0.01760000000000006
39161,0.17,Very Low Vulnerability,0.085,0.034,0.0001,0.0029,0.0131,0.0,0.9391,0.01079999999999992
39163,0.72,High Vulnerability,0.191,0.0069,0.0005,0.0018,0.0026,0.0,0.9651,0.02310000000000001
39165,0.05,Very Low Vulnerability,0.22,0.0276,0.0007,0.0575,0.0331,0.0,0.8617,0.019399999999999973
39167,0.35,Low Vulnerability,0.211,0.011,0.0042,0.0064,0.0123,0.0,0.9506,0.015499999999999958
39169,0.48,Moderate Vulnerability,0.155,0.0201,0.0019,0.0104,0.0135,0.0001,0.9367,0.017299999999999982
39171,0.27,Low Vulnerability,0.209,0.0451,0.0026,0.0057,0.0107,0.0003,0.926,0.009599999999999942
39173,0.17,Very Low Vulnerability,0.243,0.0555,0.0015,0.0166,0.0257,0.0004,0.8829,0.01739999999999997
39175,0.23,Low Vulnerability,0.202,0.03,0.0,0.0083,0.0016,0.0,0.9498,0.010299999999999976
40001,0.9,Very High Vulnerability,0.155,0.0683,0.4292,0.008,0.0014,0.0022,0.3989,0.09200000000000008
40003,0.25,Low Vulnerability,0.299,0.0563,0.0183,0.0,0.031,0.0,0.8384,0.05599999999999994
40005,0.81,Very High Vulnerability,0.179,0.0352,0.101,0.0072,0.0356,0.0007,0.7098,0.11050000000000004
40007,0.46,Moderate Vulnerability,0.176,0.2382,0.0136,0.0004,0.0058,0.0,0.7216,0.020399999999999974
40009,0.71,High Vulnerability,0.219,0.1455,0.0222,0.0034,0.042,0.0007,0.7529,0.033299999999999996
40011,0.67,High Vulnerability,0.232,0.1112,0.0711,0.0002,0.0395,0.0,0.7269,0.051100000000000034
40013,0.81,Very High Vulnerability,0.179,0.0597,0.1409,0.0061,0.0175,0.0015,0.7103,0.06399999999999995
40015,0.95,Very High Vulnerability,0.31,0.1292,0.2086,0.0027,0.0223,0.0014,0.5679,0.06790000000000007
40017,0.26,Low Vulnerability,0.219,0.0899,0.0388,0.0297,0.0278,0.0,0.7615,0.05230000000000001
40019,0.79,High Vulnerability,0.194,0.0728,0.0725,0.0124,0.065,0.0004,0.7002,0.07669999999999999
40021,0.93,Very High Vulnerability,0.205,0.0716,0.3284,0.0074,0.0131,0.0029,0.4757,0.10089999999999999
40023,0.96,Very High Vulnerability,0.15,0.0438,0.1493,0.0009,0.1083,0.0017,0.6063,0.08970000000000011
40025,0.45,Moderate Vulnerability,0.178,0.224,0.0037,0.0028,0.0018,0.0,0.7663,0.0014000000000000679
40027,0.34,Low Vulnerability,0.2,0.0869,0.0385,0.044,0.0463,0.0006,0.7173,0.06640000000000001
40029,0.83,Very High Vulnerability,0.222,0.0466,0.0991,0.0043,0.002,0.0,0.6839,0.16410000000000002
40031,0.84,Very High Vulnerability,0.224,0.131,0.044,0.0238,0.1552,0.0038,0.5619,0.08030000000000004
40033,0.67,High Vulnerability,0.219,0.0795,0.0898,0.0,0.0227,0.0,0.76,0.04800000000000004
40035,0.85,Very High Vulnerability,0.28,0.037,0.2128,0.0083,0.0306,0.0008,0.6334,0.07709999999999995
40037,0.49,Moderate Vulnerability,0.173,0.0422,0.1146,0.0043,0.0213,0.0002,0.7596,0.05779999999999996
40039,0.75,High Vulnerability,0.255,0.1826,0.0338,0.0113,0.0309,0.0003,0.6823,0.05879999999999996
40041,0.77,High Vulnerability,0.165,0.0381,0.2194,0.0123,0.0046,0.0008,0.6371,0.0877
40043,0.22,Low Vulnerability,0.17,0.0754,0.0467,0.0012,0.0016,0.0,0.8198,0.055300000000000016
40045,0.3,Low Vulnerability,0.204,0.0715,0.0194,0.0067,0.0017,0.0,0.8645,0.03620000000000001
40047,0.59,Moderate Vulnerability,0.208,0.1243,0.0169,0.009,0.024,0.034,0.7434,0.0484
40049,0.51,Moderate Vulnerability,0.244,0.0885,0.0535,0.0031,0.0219,0.0,0.7551,0.07790000000000008
40051,0.31,Low Vulnerability,0.161,0.0582,0.0469,0.0041,0.0234,0.0,0.8147,0.05269999999999997
40053,0.16,Very Low Vulnerability,0.23,0.0505,0.0164,0.0018,0.0093,0.0009,0.8801,0.041000000000000036
40055,0.77,High Vulnerability,0.22,0.1141,0.0278,0.0,0.0631,0.0,0.7454,0.04960000000000009
40057,0.81,Very High Vulnerability,0.292,0.2911,0.0044,0.0074,0.0937,0.0,0.5683,0.03509999999999991
40059,0.32,Low Vulnerability,0.274,0.2231,0.0037,0.0,0.0003,0.0,0.7582,0.014700000000000046
40061,0.87,Very High Vulnerability,0.211,0.0441,0.0914,0.0071,0.0072,0.0002,0.7043,0.14569999999999994
40063,0.81,Very High Vulnerability,0.182,0.056,0.2118,0.0013,0.0569,0.0,0.6268,0.04719999999999991
40065,0.82,Very High Vulnerability,0.27,0.2411,0.0152,0.0123,0.0654,0.0006,0.6272,0.03820000000000001
40067,0.87,Very High Vulnerability,0.25,0.1057,0.0555,0.0002,0.0138,0.0,0.7775,0.04730000000000001
40069,0.85,Very High Vulnerability,0.202,0.0541,0.0689,0.0009,0.0184,0.0,0.6952,0.16249999999999998
40071,0.84,Very High Vulnerability,0.233,0.08,0.0824,0.0042,0.0204,0.0,0.7456,0.0673999999999999
40073,0.38,Low Vulnerability,0.208,0.1594,0.0294,0.0038,0.012,0.0,0.7632,0.032200000000000006
40075,0.65,High Vulnerability,0.336,0.1181,0.0475,0.0064,0.034,0.001,0.7422,0.05080000000000007
40077,0.89,Very High Vulnerability,0.185,0.0379,0.2035,0.0092,0.0109,0.0,0.6473,0.09119999999999995
40079,0.9,Very High Vulnerability,0.174,0.0702,0.109,0.0068,0.0188,0.0,0.7134,0.08179999999999998
40081,0.48,Moderate Vulnerability,0.192,0.0344,0.071,0.0026,0.0189,0.0009,0.8219,0.05030000000000001
40083,0.3,Low Vulnerability,0.131,0.0619,0.0348,0.0033,0.0816,0.0003,0.7765,0.04160000000000008
40085,0.63,High Vulnerability,0.241,0.157,0.0523,0.0081,0.0261,0.0,0.7096,0.04689999999999994
40087,0.16,Very Low Vulnerability,0.241,0.0803,0.0574,0.0029,0.0107,0.0006,0.7917,0.056400000000000006
40089,0.91,Very High Vulnerability,0.149,0.0606,0.1231,0.0083,0.0787,0.0111,0.6206,0.09759999999999991
40091,0.78,High Vulnerability,0.319,0.028,0.1598,0.0011,0.0268,0.0,0.6788,0.10550000000000004
40093,0.32,Low Vulnerability,0.278,0.0966,0.0138,0.0087,0.0042,0.0012,0.8476,0.027900000000000036
40095,0.85,Very High Vulnerability,0.201,0.177,0.0695,0.0021,0.0171,0.0,0.651,0.08329999999999993
40097,0.75,High Vulnerability,0.188,0.036,0.1737,0.0042,0.0049,0.0035,0.6486,0.1291
40099,0.71,High Vulnerability,0.233,0.0663,0.0977,0.0062,0.0158,0.0,0.7201,0.0939000000000001
40101,0.93,Very High Vulnerability,0.213,0.0623,0.1761,0.0068,0.1043,0.0003,0.559,0.09119999999999995
40103,0.34,Low Vulnerability,0.257,0.0387,0.0635,0.0008,0.0026,0.0004,0.8102,0.08379999999999999
40105,0.59,Moderate Vulnerability,0.151,0.0308,0.15,0.0015,0.0245,0.0018,0.6672,0.12419999999999998
40107,0.93,Very High Vulnerability,0.274,0.0399,0.1455,0.0,0.0738,0.0,0.6129,0.1279
40109,0.68,High Vulnerability,0.233,0.1738,0.0258,0.0335,0.1475,0.0007,0.5599,0.058800000000000074
40111,0.87,Very High Vulnerability,0.219,0.0419,0.1386,0.0044,0.0807,0.0,0.6224,0.1120000000000001
40113,0.62,High Vulnerability,0.137,0.0361,0.1236,0.0041,0.1111,0.0003,0.6338,0.09099999999999997
