FIPS Code,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04
06035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0
06037,10.0,33.0,2114.0,5422.0,4347.0,5575.0,6785.0,3442.0,2405.0,2773.0,7504.0,22041.0,15709.0,3160.0,517.0,32.0
06039,0.0,0.0,3.0,0.0,6.0,39.0,105.0,65.0,43.0,36.0,49.0,49.0,54.0,19.0,18.0,6.0
06041,0.0,0.0,23.0,9.0,8.0,31.0,58.0,43.0,21.0,22.0,21.0,80.0,50.0,24.0,13.0,2.0
06043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06045,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,19.0,15.0,50.0,56.0,52.0,34.0,10.0,4.0
06047,0.0,0.0,5.0,24.0,23.0,111.0,302.0,154.0,50.0,53.0,143.0,200.0,147.0,87.0,69.0,23.0
06049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06053,0.0,0.0,18.0,21.0,44.0,110.0,197.0,142.0,85.0,87.0,205.0,178.0,148.0,63.0,30.0,10.0
06055,0.0,0.0,6.0,3.0,4.0,29.0,41.0,15.0,16.0,27.0,48.0,57.0,56.0,25.0,10.0,6.0
06057,0.0,0.0,6.0,0.0,0.0,7.0,7.0,7.0,8.0,11.0,29.0,35.0,30.0,11.0,13.0,5.0
06059,0.0,4.0,305.0,484.0,771.0,888.0,1002.0,448.0,332.0,332.0,945.0,2308.0,1950.0,412.0,150.0,35.0
06061,0.0,6.0,22.0,10.0,11.0,36.0,94.0,46.0,28.0,38.0,148.0,196.0,121.0,44.0,23.0,17.0
06063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06065,1.0,5.0,176.0,446.0,356.0,579.0,800.0,405.0,234.0,280.0,859.0,1545.0,1243.0,342.0,150.0,37.0
06067,0.0,8.0,187.0,93.0,53.0,232.0,635.0,482.0,262.0,208.0,693.0,843.0,552.0,301.0,203.0,61.0
06069,0.0,0.0,6.0,1.0,3.0,7.0,19.0,20.0,17.0,6.0,20.0,55.0,25.0,9.0,6.0,4.0
06071,2.0,2.0,187.0,349.0,317.0,829.0,1103.0,524.0,315.0,569.0,1444.0,2253.0,1449.0,278.0,131.0,54.0
06073,0.0,9.0,362.0,611.0,496.0,583.0,760.0,498.0,376.0,474.0,1528.0,4591.0,3769.0,673.0,282.0,131.0
06075,0.0,2.0,104.0,99.0,62.0,70.0,140.0,108.0,77.0,39.0,123.0,330.0,321.0,119.0,43.0,19.0
06077,0.0,0.0,77.0,63.0,74.0,439.0,632.0,276.0,84.0,88.0,172.0,445.0,290.0,105.0,67.0,34.0
06079,1.0,0.0,17.0,18.0,5.0,35.0,60.0,47.0,25.0,29.0,70.0,212.0,168.0,59.0,15.0,15.0
06081,0.0,3.0,105.0,47.0,27.0,6.0,10.0,8.0,6.0,4.0,12.0,33.0,24.0,0.0,0.0,3.0
06083,0.0,0.0,52.0,45.0,47.0,159.0,140.0,70.0,31.0,27.0,72.0,191.0,210.0,90.0,26.0,12.0
06085,0.0,34.0,378.0,200.0,68.0,152.0,491.0,402.0,230.0,284.0,719.0,1383.0,911.0,274.0,130.0,46.0
06087,0.0,0.0,10.0,7.0,11.0,27.0,51.0,26.0,42.0,25.0,70.0,90.0,75.0,27.0,14.0,3.0
06089,0.0,0.0,7.0,1.0,2.0,23.0,21.0,5.0,10.0,41.0,136.0,135.0,94.0,45.0,21.0,22.0
06091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06093,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,7.0,23.0,8.0,13.0,9.0,7.0,4.0
06095,2.0,13.0,25.0,28.0,29.0,75.0,132.0,90.0,57.0,54.0,137.0,202.0,175.0,52.0,42.0,33.0
06097,0.0,0.0,17.0,9.0,15.0,46.0,130.0,112.0,73.0,99.0,171.0,192.0,130.0,75.0,36.0,9.0
06099,0.0,0.0,36.0,67.0,60.0,253.0,382.0,280.0,67.0,87.0,252.0,344.0,374.0,212.0,184.0,67.0
06101,0.0,0.0,2.0,0.0,0.0,2.0,2.0,17.0,27.0,17.0,93.0,162.0,94.0,47.0,19.0,10.0
06103,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,11.0,16.0,40.0,37.0,21.0,7.0,15.0,0.0
06105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06107,0.0,0.0,15.0,71.0,69.0,155.0,283.0,173.0,103.0,111.0,258.0,495.0,413.0,124.0,56.0,15.0
06109,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,10.0,49.0,51.0,24.0,15.0,7.0,1.0
06111,0.0,0.0,61.0,64.0,82.0,185.0,288.0,204.0,170.0,117.0,295.0,482.0,869.0,169.0,44.0,17.0
06113,0.0,0.0,18.0,23.0,4.0,41.0,77.0,37.0,18.0,43.0,99.0,113.0,88.0,38.0,23.0,9.0
06115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,11.0,46.0,76.0,70.0,37.0,20.0,9.0
08001,0.0,0.0,188.0,312.0,169.0,73.0,129.0,81.0,44.0,141.0,539.0,393.0,231.0,129.0,166.0,76.0
08003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08005,0.0,6.0,366.0,553.0,217.0,66.0,119.0,60.0,33.0,135.0,603.0,466.0,289.0,139.0,166.0,124.0
08007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08013,0.0,0.0,68.0,78.0,31.0,6.0,15.0,10.0,14.0,69.0,176.0,139.0,68.0,46.0,48.0,24.0
08014,0.0,0.0,15.0,19.0,3.0,3.0,10.0,5.0,5.0,16.0,42.0,26.0,14.0,8.0,12.0,5.0
08015,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,1.0,5.0,0.0,3.0
08017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08029,0.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,27.0,47.0,29.0,8.0,5.0,4.0
08031,0.0,0.0,405.0,613.0,290.0,96.0,141.0,87.0,51.0,201.0,714.0,505.0,355.0,170.0,167.0,109.0
08033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08035,0.0,0.0,98.0,66.0,19.0,9.0,22.0,13.0,12.0,57.0,212.0,144.0,99.0,62.0,78.0,50.0
08037,0.0,0.0,32.0,5.0,7.0,5.0,10.0,0.0,2.0,3.0,19.0,14.0,16.0,8.0,8.0,4.0
08039,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,14.0,15.0,8.0,9.0,13.0,3.0
08041,0.0,0.0,165.0,76.0,52.0,45.0,153.0,66.0,44.0,158.0,718.0,560.0,270.0,152.0,197.0,126.0
08043,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,12.0,44.0,34.0,21.0,15.0,3.0,2.0
08045,0.0,0.0,7.0,6.0,4.0,11.0,21.0,6.0,4.0,7.0,54.0,59.0,31.0,4.0,9.0,5.0
08047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08059,0.0,1.0,179.0,167.0,76.0,39.0,54.0,38.0,32.0,185.0,555.0,376.0,193.0,111.0,118.0,84.0
08061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08067,0.0,0.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,30.0,19.0,9.0,8.0,22.0,11.0
08069,0.0,0.0,35.0,46.0,14.0,15.0,30.0,18.0,6.0,26.0,207.0,240.0,150.0,52.0,64.0,63.0
08071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08075,0.0,0.0,0.0,15.0,7.0,0.0,0.0,2.0,6.0,16.0,59.0,36.0,34.0,3.0,6.0,9.0
08077,0.0,0.0,6.0,2.0,0.0,4.0,19.0,8.0,10.0,31.0,143.0,128.0,120.0,50.0,18.0,22.0
08079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08083,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,7.0,30.0,26.0,19.0,9.0,2.0,3.0
08085,0.0,0.0,6.0,15.0,3.0,1.0,6.0,1.0,0.0,8.0,21.0,34.0,15.0,14.0,2.0,0.0
08087,0.0,0.0,8.0,73.0,24.0,2.0,0.0,6.0,0.0,7.0,34.0,32.0,16.0,3.0,11.0,2.0
08089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08101,0.0,0.0,26.0,34.0,25.0,14.0,9.0,15.0,11.0,106.0,467.0,284.0,71.0,21.0,55.0,67.0
08103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08107,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,7.0,6.0,1.0,0.0
08109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08117,0.0,0.0,14.0,6.0,12.0,2.0,0.0,0.0,0.0,4.0,13.0,11.0,7.0,3.0,6.0,1.0
08119,0.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,6.0,21.0,19.0,12.0,12.0,11.0,6.0
08121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08123,0.0,0.0,268.0,264.0,49.0,22.0,47.0,34.0,17.0,112.0,456.0,306.0,171.0,85.0,121.0,65.0
08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09001,0.0,0.0,558.0,978.0,265.0,109.0,40.0,40.0,22.0,60.0,277.0,158.0,35.0,0.0,19.0,0.0
09003,0.0,0.0,325.0,1200.0,438.0,109.0,34.0,51.0,47.0,56.0,116.0,115.0,47.0,0.0,4.0,0.0
09005,0.0,0.0,55.0,144.0,32.0,11.0,1.0,3.0,7.0,4.0,21.0,26.0,2.0,0.0,2.0,0.0
09007,0.0,0.0,37.0,138.0,64.0,20.0,3.0,11.0,3.0,1.0,26.0,37.0,11.0,0.0,6.0,0.0
09009,0.0,0.0,433.0,1332.0,601.0,106.0,56.0,73.0,55.0,118.0,420.0,212.0,74.0,0.0,43.0,0.0
09011,0.0,0.0,13.0,31.0,27.0,21.0,6.0,13.0,15.0,15.0,38.0,26.0,11.0,0.0,0.0,0.0
09013,0.0,0.0,29.0,54.0,15.0,0.0,1.0,1.0,1.0,5.0,20.0,7.0,5.0,0.0,0.0,0.0
09015,0.0,0.0,9.0,13.0,13.0,8.0,4.0,0.0,5.0,3.0,9.0,17.0,8.0,0.0,2.0,0.0
10001,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10003,0.0,0.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10005,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12001,0.0,0.0,18.0,29.0,8.0,19.0,54.0,62.0,37.0,36.0,46.0,68.0,97.0,49.0,86.0,19.0
12003,0.0,0.0,6.0,3.0,0.0,3.0,10.0,12.0,22.0,13.0,11.0,15.0,14.0,3.0,5.0,1.0
12005,0.0,0.0,3.0,3.0,4.0,29.0,128.0,80.0,26.0,26.0,53.0,72.0,81.0,48.0,50.0,10.0
12007,0.0,0.0,5.0,4.0,0.0,2.0,10.0,14.0,19.0,4.0,9.0,21.0,12.0,7.0,3.0,0.0
12009,0.0,0.0,29.0,15.0,14.0,60.0,166.0,188.0,131.0,136.0,125.0,169.0,267.0,124.0,119.0,41.0
12011,2.0,4.0,440.0,593.0,303.0,826.0,1601.0,633.0,305.0,275.0,360.0,442.0,583.0,472.0,360.0,120.0
12013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12015,0.0,0.0,24.0,32.0,30.0,39.0,64.0,49.0,26.0,26.0,37.0,55.0,42.0,30.0,30.0,11.0
12017,0.0,0.0,12.0,11.0,1.0,18.0,70.0,62.0,39.0,25.0,48.0,33.0,34.0,18.0,27.0,7.0
12019,0.0,0.0,26.0,22.0,10.0,26.0,83.0,51.0,37.0,36.0,47.0,89.0,100.0,34.0,40.0,1.0
12021,0.0,0.0,34.0,56.0,96.0,121.0,189.0,96.0,51.0,52.0,74.0,89.0,72.0,36.0,63.0,20.0
12023,0.0,0.0,4.0,5.0,5.0,12.0,70.0,42.0,18.0,9.0,24.0,35.0,55.0,19.0,19.0,6.0
12027,0.0,0.0,1.0,2.0,21.0,25.0,21.0,12.0,4.0,4.0,28.0,33.0,29.0,11.0,8.0,0.0
12029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12031,0.0,1.0,107.0,67.0,76.0,133.0,280.0,142.0,94.0,92.0,90.0,121.0,163.0,93.0,102.0,13.0
12033,0.0,0.0,8.0,36.0,11.0,54.0,218.0,179.0,72.0,62.0,100.0,109.0,208.0,159.0,319.0,20.0
12035,0.0,0.0,5.0,7.0,1.0,14.0,38.0,26.0,18.0,21.0,24.0,27.0,55.0,20.0,34.0,8.0
12037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,0.0,0.0,3.0,12.0,23.0,19.0,42.0,26.0,23.0,17.0,10.0,8.0,49.0,19.0,75.0,2.0
12041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12049,0.0,0.0,0.0,6.0,8.0,36.0,30.0,10.0,9.0,4.0,6.0,4.0,12.0,10.0,21.0,1.0
12051,0.0,0.0,5.0,14.0,30.0,31.0,40.0,20.0,13.0,11.0,19.0,20.0,15.0,10.0,8.0,7.0
12053,0.0,0.0,9.0,7.0,3.0,24.0,86.0,91.0,35.0,37.0,52.0,74.0,94.0,35.0,20.0,9.0
12055,0.0,0.0,6.0,14.0,7.0,25.0,49.0,23.0,28.0,45.0,68.0,32.0,60.0,19.0,36.0,13.0
12057,0.0,0.0,104.0,96.0,192.0,261.0,404.0,261.0,116.0,121.0,148.0,135.0,133.0,76.0,140.0,32.0
12059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12061,0.0,0.0,16.0,6.0,6.0,43.0,106.0,32.0,25.0,30.0,49.0,74.0,68.0,38.0,46.0,9.0
12063,0.0,0.0,0.0,1.0,19.0,12.0,36.0,37.0,17.0,27.0,17.0,20.0,51.0,20.0,15.0,0.0
12065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12069,0.0,0.0,45.0,16.0,5.0,98.0,129.0,113.0,76.0,76.0,79.0,102.0,129.0,82.0,128.0,24.0
12071,0.0,4.0,103.0,160.0,148.0,255.0,315.0,185.0,75.0,85.0,144.0,73.0,103.0,52.0,66.0,11.0
12073,0.0,0.0,9.0,21.0,5.0,22.0,52.0,44.0,31.0,36.0,24.0,47.0,74.0,27.0,41.0,6.0
12075,0.0,0.0,0.0,1.0,4.0,10.0,18.0,20.0,8.0,4.0,13.0,17.0,12.0,10.0,19.0,4.0
12077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12081,0.0,0.0,51.0,110.0,46.0,128.0,228.0,87.0,42.0,50.0,48.0,73.0,107.0,66.0,63.0,13.0
12083,0.0,0.0,9.0,19.0,12.0,44.0,223.0,234.0,177.0,135.0,78.0,121.0,165.0,136.0,224.0,30.0
12085,0.0,0.0,29.0,12.0,47.0,90.0,70.0,28.0,13.0,15.0,30.0,62.0,60.0,30.0,51.0,11.0
12086,0.0,4.0,872.0,1044.0,701.0,903.0,1313.0,708.0,266.0,317.0,416.0,680.0,804.0,484.0,656.0,207.0
12087,0.0,0.0,7.0,0.0,0.0,14.0,49.0,9.0,10.0,10.0,21.0,6.0,17.0,11.0,16.0,3.0
12089,0.0,0.0,5.0,5.0,0.0,10.0,34.0,49.0,11.0,6.0,15.0,27.0,40.0,15.0,5.0,2.0
12091,0.0,0.0,11.0,12.0,14.0,26.0,86.0,63.0,28.0,29.0,36.0,45.0,53.0,26.0,15.0,9.0
12093,0.0,0.0,0.0,0.0,4.0,23.0,35.0,27.0,18.0,8.0,11.0,31.0,48.0,13.0,18.0,9.0
12095,0.0,2.0,166.0,84.0,78.0,203.0,290.0,209.0,126.0,132.0,117.0,144.0,176.0,117.0,140.0,27.0
12097,0.0,0.0,80.0,48.0,14.0,82.0,169.0,109.0,93.0,114.0,76.0,73.0,78.0,57.0,103.0,25.0
12099,1.0,3.0,325.0,415.0,421.0,635.0,731.0,362.0,149.0,198.0,217.0,276.0,364.0,230.0,225.0,71.0
12101,0.0,0.0,23.0,26.0,12.0,169.0,306.0,103.0,77.0,86.0,185.0,230.0,303.0,120.0,179.0,55.0
12103,0.0,2.0,67.0,136.0,164.0,391.0,573.0,334.0,202.0,206.0,253.0,344.0,394.0,186.0,312.0,68.0
12105,0.0,0.0,68.0,130.0,125.0,264.0,540.0,356.0,217.0,207.0,231.0,296.0,702.0,237.0,178.0,10.0
12107,0.0,0.0,4.0,8.0,11.0,21.0,64.0,59.0,45.0,23.0,28.0,75.0,83.0,25.0,23.0,14.0
12109,0.0,0.0,29.0,8.0,4.0,38.0,67.0,34.0,28.0,28.0,56.0,103.0,87.0,20.0,39.0,4.0
12111,0.0,0.0,38.0,28.0,31.0,94.0,189.0,119.0,49.0,49.0,47.0,129.0,150.0,127.0,128.0,20.0
12113,0.0,0.0,10.0,10.0,1.0,28.0,89.0,65.0,27.0,27.0,62.0,89.0,87.0,29.0,36.0,2.0
12115,0.0,0.0,53.0,65.0,29.0,84.0,168.0,82.0,58.0,62.0,66.0,77.0,86.0,37.0,70.0,18.0
12117,0.0,0.0,58.0,34.0,11.0,113.0,161.0,72.0,34.0,46.0,33.0,50.0,73.0,49.0,52.0,8.0
12119,0.0,0.0,21.0,16.0,3.0,19.0,72.0,46.0,19.0,26.0,28.0,35.0,47.0,32.0,51.0,8.0
12121,0.0,0.0,4.0,34.0,6.0,22.0,15.0,15.0,12.0,8.0,17.0,33.0,33.0,8.0,12.0,2.0
12123,0.0,0.0,0.0,1.0,4.0,3.0,7.0,5.0,8.0,7.0,2.0,4.0,15.0,4.0,5.0,0.0
12125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12127,0.0,0.0,42.0,46.0,37.0,140.0,200.0,99.0,110.0,107.0,120.0,96.0,219.0,123.0,149.0,43.0
12129,0.0,0.0,0.0,0.0,0.0,3.0,14.0,8.0,8.0,6.0,8.0,8.0,23.0,6.0,14.0,1.0
12131,0.0,0.0,3.0,3.0,8.0,10.0,19.0,19.0,11.0,14.0,27.0,27.0,33.0,13.0,19.0,4.0
12133,0.0,0.0,0.0,0.0,6.0,3.0,8.0,8.0,11.0,9.0,8.0,7.0,5.0,5.0,6.0,0.0
13001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13009,0.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,5.0,12.0,17.0,3.0,2.0,1.0
13011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13013,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,12.0,11.0,21.0,35.0,8.0,1.0,7.0
13015,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13021,0.0,0.0,10.0,17.0,2.0,3.0,5.0,2.0,5.0,15.0,17.0,69.0,106.0,62.0,15.0,3.0
13023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,11.0,8.0,10.0,4.0,1.0
13031,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,15.0,12.0,9.0,3.0,0.0
13033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0
13035,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,7.0,10.0,4.0,1.0,0.0
13037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13045,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,2.0,0.0,1.0
13047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
